고객ID,나이,소득,근속연수,복지비사용액,만족도점수,건강지수,지원인원,성별,결혼상태,고용형태,학력,복지등급,지역,장애여부,웰니스참여,보육지원,정신건강지원,기록일자
CUST100747,46.543515666047625,4101313.0,15.60933397362245,52822.047208410906,58.67377096510665,86.91308101975378,14.512513223272741,여성,기혼,정규직,고졸,가족형,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100748,,3727497.0,,,,,,여성,기혼,정규직,학사,표준,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100749,61.409106960210444,4701255.0,43.56104108325936,132375.0694864271,110.83106939478793,110.18828419176614,39.31725491657579,여성,기혼,계약직,전문학사,프리미엄,인천,없음,아니오,아니오,예,2025-09-18
CUST100750,,1000000.0,,,,,,여성,미혼,계약직,석사,표준,울산,경증,아니오,아니오,아니오,2025-09-18
CUST100751,106.59386532425818,4313450.0,100.3095051613403,296864.0953518746,158.09366348056778,136.32984801332552,82.38328840969885,여성,미혼,정규직,전문학사,표준,부산,없음,아니오,예,예,2025-09-18
CUST100752,55.82888039481932,2715109.0,31.058557912344764,93893.05651665329,93.5471977381137,78.5668765261216,26.767771383191654,여성,미혼,정규직,전문학사,표준,부산,없음,아니오,아니오,예,2025-09-18
CUST100753,,1303240.0,,,,,,남성,미혼,무직,학사,표준,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100754,,4113443.0,,,,,,여성,이혼,정규직,고졸,기본,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100755,89.4752629022281,5148390.0,21.164792168092454,59862.05831045281,81.4771653777255,54.635802145600636,17.452118846919607,여성,미혼,무직,전문학사,프리미엄,대구,없음,예,아니오,아니오,2025-09-18
CUST100756,72.62004298295565,3335061.0,34.14080979175497,93106.06789123903,102.24421804968003,91.58433058641731,27.56379939678007,남성,미혼,정규직,학사,프리미엄,부산,없음,아니오,아니오,예,2025-09-18
CUST100757,,4643449.0,,,,,,남성,미혼,비정규직,전문학사,프리미엄,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100758,60.172508803168164,5434733.0,31.200710808148948,106072.05689648143,102.02900761687687,73.31690949212441,29.103518042095285,여성,기혼,정규직,학사,표준,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100759,,,,,,,,여성,기혼,정규직,학사,기본,대전,없음,예,아니오,예,2025-09-18
CUST100760,45.38861095860109,5467957.0,20.106943171584028,37667.05387168333,82.0879809517858,74.95295199405811,11.369413765568723,여성,기혼,무직,학사,기본,부산,없음,예,아니오,아니오,2025-09-18
CUST100761,52.73688806316997,4390552.0,12.32110599416806,35303.05313989164,74.35210209331649,80.27880955712598,10.721732491771283,여성,기혼,정규직,학사,프리미엄,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100762,119.91629101449102,3590520.0,61.25882367923554,174300.08041020363,102.24849502697775,99.85207798789442,50.808303135086916,남성,기혼,정규직,전문학사,표준,기타,없음,예,아니오,예,2025-09-18
CUST100763,84.05487411920942,1577641.0,49.46235418889783,160206.07882530088,143.23557963433083,97.23795928673003,44.94866171103728,여성,미혼,정규직,고졸,표준,기타,없음,아니오,예,아니오,2025-09-18
CUST100764,,3204725.0,,,,,,여성,미혼,계약직,학사,기본,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100765,80.69221072961572,2488104.0,60.610804883576684,173443.07979885407,118.91198912800044,125.9373021799453,48.573145194275234,여성,기혼,정규직,석사,기본,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100766,61.766158757320305,6105131.0,27.799719975068953,75512.04479077185,80.38311660318982,31.916676339878816,21.72291040487755,여성,기혼,계약직,전문학사,표준,광주,없음,예,아니오,아니오,2025-09-18
CUST100767,,3288937.0,,,,,,여성,기혼,정규직,학사,프리미엄,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100768,67.92745417487032,3647845.0,39.33633060618032,123352.06735135593,86.20289519226338,122.69929229682174,35.844568860267756,여성,기혼,정규직,학사,가족형,서울,없음,아니오,아니오,예,2025-09-18
CUST100769,105.254233591663,4161782.0,49.7613525794729,153649.0844379606,126.07814474799903,111.55309068808972,43.15895615652236,여성,기혼,계약직,학사,가족형,대전,경증,아니오,예,예,2025-09-18
CUST100770,58.839844303989274,3552322.0,14.371471642763842,31982.068784358107,108.66317665486672,95.5858767244353,9.82879433697824,남성,기혼,정규직,학사,가족형,부산,없음,아니오,예,아니오,2025-09-18
CUST100771,62.886454538226154,5534061.0,31.839448280007872,101420.0499646548,86.77191901033407,52.98895149283505,29.821917309724945,여성,기혼,정규직,고졸,가족형,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100772,66.25615860615046,2752820.0,23.38442518165624,62676.059635112215,107.23001687403979,57.81700316082355,17.22417874561933,남성,기혼,정규직,학사,표준,서울,없음,예,아니오,아니오,2025-09-18
CUST100773,54.8247869635481,3733528.0,3.6449845023474103,6498.0519469378105,68.0862676436827,75.90511382429561,1.8337603570571779,남성,미혼,정규직,고졸,기본,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100774,102.20217299977992,2609035.0,59.85168706400072,193475.09372537697,146.8196718869928,139.79698890690685,54.07330536298507,여성,기혼,정규직,학사,프리미엄,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100775,67.13614553714652,1915972.0,51.34330631781716,160514.07136119987,143.31092905066816,83.4083898721759,45.02506447600614,남성,기혼,정규직,석사,기본,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100776,,2765877.0,,,,,,여성,미혼,정규직,학사,표준,울산,없음,아니오,예,아니오,2025-09-18
CUST100777,49.98243406856251,3455555.0,16.438551936128093,39850.049501893394,59.97823488258121,81.87597873801006,11.96261046382168,남성,기혼,정규직,고졸,기본,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100778,44.644513363412834,2984837.0,9.567148611057194,13130.04849309422,89.7649211254819,42.114800706713154,6.645360074132947,남성,기혼,정규직,박사,표준,인천,없음,예,예,아니오,2025-09-18
CUST100779,50.790211612969436,,10.305181794264964,6356.055251024689,77.14874794206733,75.97378675019192,1.7979817844798118,여성,미혼,정규직,석사,표준,인천,경증,아니오,아니오,아니오,2025-09-18
CUST100780,58.449349870251744,1812419.0,25.709162107418177,52487.049841285465,93.67660529801525,29.547500228579043,17.42302761450884,남성,기혼,은퇴,학사,기본,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100781,,3400273.0,,,,,,여성,미혼,무직,학사,표준,서울,없음,아니오,예,아니오,2025-09-18
CUST100782,63.39843732004788,1694335.0,18.43621079194426,63225.050535522045,75.77746434581059,62.440430211681736,19.364380205851905,남성,이혼,정규직,고졸,가족형,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100783,81.99679342915493,,35.75500942982698,119966.07105223622,121.78415605767177,85.9912564087339,33.92253127492739,남성,기혼,정규직,석사,표준,인천,없음,아니오,아니오,예,2025-09-18
CUST100784,82.18312507442283,3598927.0,39.81047285006264,124275.07367812189,110.35166223078983,106.83234767273773,35.1046614314003,남성,미혼,무직,학사,가족형,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100785,,1750938.0,,,,,,남성,미혼,정규직,석사,기본,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100786,54.9026685482669,3128949.0,5.2856256172061356,10412.055028645018,85.14005077298151,67.45733580460538,4.908288031913712,여성,기혼,정규직,전문학사,기본,인천,없음,예,아니오,아니오,2025-09-18
CUST100787,58.916988236461385,2597412.0,13.13113566486467,43216.06129205151,90.98934131273502,92.89928491094386,11.897345893302674,남성,미혼,계약직,전문학사,표준,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100788,73.5485439093272,,38.17776674189794,118377.05799137957,99.04863640425688,63.0995874498744,33.473576584755264,여성,미혼,정규직,박사,표준,인천,없음,아니오,아니오,예,2025-09-18
CUST100789,83.05786389068541,5108540.0,71.56260092279794,222091.0864789199,156.22500967835197,122.5216568956675,61.90088601535593,여성,기혼,정규직,학사,프리미엄,대전,없음,아니오,예,아니오,2025-09-18
CUST100790,96.96292420593846,1249793.0,61.91985987143653,181753.07412054564,111.74885616720293,94.85119317854351,50.842996076141304,여성,미혼,은퇴,고졸,프리미엄,대전,없음,예,예,아니오,2025-09-18
CUST100791,72.60711214456553,3638031.0,33.50467038798767,103981.06813093043,97.57783641048552,106.71395546592052,28.54232227491645,여성,미혼,비정규직,전문학사,프리미엄,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100792,98.5761287037819,3307840.0,60.646812207048974,194864.0859507079,136.08919650003983,124.62945506721,53.44577947513581,남성,기혼,정규직,학사,가족형,서울,없음,예,아니오,아니오,2025-09-18
CUST100793,54.446030910719,4305608.0,31.529576601274197,103395.06298657536,101.11359507722275,103.06769190614023,29.37621193426335,남성,기혼,정규직,고졸,표준,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100794,33.97290337529368,3755835.0,11.071207531712389,17946.0500384858,56.07403324916928,98.96940864730519,7.964715922884125,여성,기혼,정규직,학사,기본,광주,없음,아니오,아니오,예,2025-09-18
CUST100795,90.7979531747045,2597636.0,40.781830832319976,133790.07759634536,110.92094179116224,117.73725502895498,36.7144102062365,여성,기혼,계약직,학사,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100796,92.1368829718801,3117135.0,63.06140860266407,186012.0767166273,115.99859006327262,107.28178895185457,52.01173863617042,여성,미혼,정규직,학사,기본,대구,없음,아니오,아니오,예,2025-09-18
CUST100797,123.87930051675714,2544768.0,81.14956037621711,268784.09652902914,157.42441894032552,130.13433625958808,74.69684393226802,여성,미혼,정규직,전문학사,표준,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100798,56.11406134321883,4791208.0,19.15546497964065,51221.05960706324,88.1466535105482,88.23678833749628,15.086909762722824,남성,미혼,은퇴,박사,기본,기타,없음,아니오,예,예,2025-09-18
CUST100799,49.941453034641114,3525573.0,15.917719805501143,28757.05471863487,81.18683765489976,74.49680724785027,8.93080215206443,남성,기혼,정규직,고졸,표준,부산,없음,예,아니오,예,2025-09-18
CUST100800,94.55593635257434,5781428.0,50.919123326508384,151131.07503592185,97.09753404096018,114.33412063514395,42.459203249930844,여성,이혼,정규직,학사,기본,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100801,66.15816020520558,,52.49909135804575,113307.0584827834,99.08193924152243,52.37516116255078,33.08471185491167,여성,,정규직,고졸,기본,서울,경증,예,아니오,아니오,2025-09-18
CUST100802,,2649911.0,,,,,,남성,기혼,정규직,학사,프리미엄,기타,없음,아니오,예,아니오,2025-09-18
CUST100803,,1683542.0,,,,,,여성,기혼,정규직,박사,표준,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100804,77.43571337411068,1336232.0,49.387367463943,150721.06384663156,112.17150107691037,72.3334311936033,42.33569264481627,남성,미혼,무직,석사,프리미엄,대구,경증,예,아니오,아니오,2025-09-18
CUST100805,71.30208672588184,1599036.0,38.175269949378674,121115.05862917738,90.68977053425387,77.9596882441223,35.22346030354689,남성,미혼,무직,학사,프리미엄,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100806,59.674215127333156,3820551.0,22.20828435506496,56969.04419302815,69.58591297512372,40.52497022007037,16.6448876470897,여성,미혼,정규직,학사,기본,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100807,75.13178175431767,4110470.0,43.24862131450308,142330.06325787515,109.10938978560125,79.89964565973116,39.03793917532601,여성,미혼,정규직,석사,표준,대전,경증,아니오,아니오,아니오,2025-09-18
CUST100808,,1602571.0,,,,,,여성,기혼,정규직,석사,기본,광주,없음,예,아니오,아니오,2025-09-18
CUST100809,59.39851029738131,4574045.0,33.37946049938459,103177.07583307588,127.86054282227235,117.32361691919832,30.329689273668823,남성,미혼,정규직,박사,프리미엄,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100810,61.336365752913466,2920326.0,29.061884167486134,81163.06092828322,87.12119445427228,92.08619515710643,24.28629309105647,남성,기혼,정규직,학사,프리미엄,서울,없음,예,예,아니오,2025-09-18
CUST100811,,3676151.0,,,,,,여성,기혼,무직,박사,기본,기타,없음,예,아니오,예,2025-09-18
CUST100812,90.22358605134384,5434664.0,47.77654034090182,113546.06436705368,83.85667701009528,72.13453445538516,33.15648750843754,남성,미혼,정규직,고졸,표준,인천,없음,예,아니오,아니오,2025-09-18
CUST100813,58.13626849282564,4576207.0,19.379243498301598,51318.056444399364,95.06777461082555,62.66305569512218,17.109896306841076,여성,,정규직,전문학사,실버,부산,없음,아니오,아니오,예,2025-09-18
CUST100814,84.68463967752064,3177763.0,47.70387218223266,111552.07091914752,108.11902198113592,78.65617855470589,31.61771219895179,여성,기혼,정규직,고졸,표준,대구,없음,예,아니오,아니오,2025-09-18
CUST100815,33.808905474670595,2430569.0,20.48928066574744,35545.05384056682,103.90981369259265,60.941980904732276,11.788226418440027,여성,미혼,정규직,전문학사,프리미엄,서울,없음,예,아니오,아니오,2025-09-18
CUST100816,86.73473738083196,1000000.0,52.60534895739422,151767.07723355247,129.66229688611105,95.49405624024132,41.63621945917099,남성,기혼,정규직,학사,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100817,,2637016.0,,,,,,여성,기혼,정규직,석사,기본,서울,없음,아니오,아니오,예,2025-09-18
CUST100818,49.61183023128237,3246643.0,16.068680572561846,27574.050304335502,72.36581352230634,65.60835398810647,8.60225044952528,남성,기혼,정규직,학사,프리미엄,인천,없음,예,아니오,아니오,2025-09-18
CUST100819,63.78976234329136,2315384.0,13.979396489757924,35501.05516342049,84.7047896808565,61.533014394070705,11.778045458000095,남성,기혼,비정규직,학사,프리미엄,대구,없음,예,예,아니오,2025-09-18
CUST100820,41.34949236641483,3342491.0,11.33081472399698,22968.050162238353,76.52266298996203,72.99120039827437,7.341031731198245,남성,,정규직,학사,프리미엄,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100821,77.34573646824627,3592222.0,30.69832910575288,70265.06777337019,105.28490487962912,76.35802415614494,19.310226694615576,남성,기혼,정규직,학사,표준,대전,없음,예,아니오,아니오,2025-09-18
CUST100822,99.33574327800052,3230172.0,37.941138718846624,110301.06985592892,114.179210865778,63.05591239049458,30.27523050382519,여성,미혼,정규직,학사,표준,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100823,74.48554420066525,2719996.0,40.70577362762377,136321.0663884851,104.39370158437639,98.64357479754247,37.39572552152869,,미혼,무직,석사,프리미엄,대구,없음,예,아니오,아니오,2025-09-18
CUST100824,,3702385.0,,,,,,남성,미혼,정규직,학사,표준,광주,없음,예,아니오,아니오,2025-09-18
CUST100825,95.6890667797551,4030328.0,53.36391244583458,133411.07573569228,128.01213781668025,68.95495660888172,37.60831148587841,여성,미혼,정규직,학사,표준,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100826,,2191521.0,,,,,,남성,기혼,정규직,학사,가족형,울산,없음,예,아니오,아니오,2025-09-18
CUST100827,48.99624471941205,5193118.0,20.528430833377815,50797.05638756748,80.9309926451311,88.03111152371555,15.966953693405463,여성,기혼,계약직,석사,표준,부산,없음,예,아니오,아니오,2025-09-18
CUST100828,46.02542347473374,3381694.0,21.421919474986833,36355.0517618036,89.92998203451201,53.338198832893994,12.00786185002376,남성,미혼,정규직,전문학사,표준,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100829,57.913462822315665,3522619.0,25.296123534725588,72368.05326692155,92.64063967958018,60.156883166803105,19.8711005424626,남성,미혼,정규직,학사,프리미엄,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100830,35.26516100342711,4349857.0,13.374882583158632,37208.05343819025,101.85845130673978,68.24245969145164,13.243232956588484,여성,미혼,정규직,학사,실버,대전,없음,아니오,아니오,예,2025-09-18
CUST100831,59.67507455342325,3779859.0,32.83280682960774,107902.05626404587,72.22986094793306,102.35302203822685,30.603048833459322,남성,기혼,정규직,학사,표준,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100832,39.426335642966535,4643763.0,24.84403983404223,37775.0594369556,76.22419736816994,106.7771436461669,10.404412580764431,여성,기혼,정규직,석사,표준,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100833,47.337306453580524,3844548.0,20.84763872468068,55650.063795351,111.03873170048067,90.41214195549657,16.304051568746083,,기혼,정규직,전문학사,프리미엄,울산,없음,아니오,예,아니오,2025-09-18
CUST100834,88.76279613332329,2765075.0,55.38909324532268,173696.08287732623,127.28115429978628,126.60127291046484,48.646082415788655,남성,이혼,무직,전문학사,프리미엄,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100835,94.89146295501347,3933804.0,58.40294508766801,185080.08712482138,148.5490381401555,116.06362759818651,51.76790130937354,남성,미혼,정규직,석사,프리미엄,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100836,109.80250131168953,2127528.0,68.25180516147763,181170.07752998435,102.59761038182387,96.61326192328983,50.686574285317434,남성,미혼,정규직,학사,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100837,52.01345603813592,3630271.0,37.4145967881433,79952.06772862747,109.6952370316885,96.09829139865897,22.961666122976684,남성,미혼,정규직,학사,표준,부산,없음,예,아니오,예,2025-09-18
CUST100838,67.49279407547361,3460124.0,32.45566870698472,52587.06683377455,101.41855559688001,76.27730841591855,14.468345984698422,여성,미혼,정규직,전문학사,표준,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100839,72.00593699327366,3250259.0,40.16143192605452,120023.06199379574,79.2018415603298,100.89342186813263,34.927540075133436,,기혼,정규직,전문학사,가족형,대구,없음,아니오,아니오,예,2025-09-18
CUST100840,,3345754.0,,,,,,남성,기혼,무직,학사,가족형,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100841,88.78335418005145,1241781.0,42.68338831666854,141033.0738081435,108.47062743386452,107.58949345406891,39.69342312049067,남성,기혼,은퇴,고졸,기본,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100842,41.38020068696668,2841530.0,27.572383253353998,48581.047701975804,60.8300584058683,74.58969666527354,14.350841956284766,여성,기혼,정규직,석사,표준,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100843,65.2655877567768,,20.613195627447524,69989.05977582344,86.80751073487029,86.18120670355968,22.225664901810422,여성,미혼,정규직,학사,표준,서울,없음,아니오,아니오,예,2025-09-18
CUST100844,82.38845234397303,3691827.0,48.82044262372075,143225.07540135714,123.75897526051699,98.22364507750063,40.29511297501003,여성,미혼,정규직,고졸,실버,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100845,50.44046546150953,2266789.0,4.154535422536532,12392.048199710574,69.47126074488185,63.031298966336145,6.442972365521552,여성,기혼,비정규직,학사,프리미엄,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100846,58.88918504642079,5018849.0,17.818226190354476,50401.06064368321,89.22639306747081,85.93974086431712,17.86273355721245,남성,기혼,비정규직,학사,표준,서울,중증,아니오,아니오,예,2025-09-18
CUST100847,101.1419365269777,2460590.0,33.737720300022616,109587.07195964237,105.29129989390714,84.28025463414524,30.08190655021007,남성,미혼,무직,고졸,기본,대전,경증,아니오,아니오,예,2025-09-18
CUST100848,,4663348.0,,,,,,여성,기혼,계약직,전문학사,표준,기타,없음,아니오,아니오,예,2025-09-18
CUST100849,65.99827643337612,4012633.0,36.13462294617172,112743.05303664909,91.8265236541613,58.63188594449366,31.92570010070579,여성,기혼,정규직,학사,기본,대구,없음,아니오,예,예,2025-09-18
CUST100850,53.07814191355545,68801882.0,23.510270494809042,69290.06082048305,100.61622904656241,85.11292382957345,22.035199932793834,여성,미혼,정규직,학사,프리미엄,기타,없음,예,아니오,아니오,2025-09-18
CUST100851,77.15153397644923,5630373.0,54.84421319553686,153325.06420861374,89.58003025783758,94.15951373801231,43.04839613694416,남성,기혼,비정규직,학사,프리미엄,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100852,43.708646222259276,2067635.0,10.789106088135227,35232.04303933124,81.62074662982718,42.46047139763978,10.692155271003578,기타,미혼,정규직,학사,표준,인천,없음,예,아니오,아니오,2025-09-18
CUST100853,65.33669792615689,4602985.0,16.998842246000194,33817.0643443668,101.95528860632056,75.13080613473592,10.32666275455363,여성,기혼,정규직,학사,표준,부산,경증,예,아니오,예,2025-09-18
CUST100854,88.93074038683095,4700698.0,43.80789403540861,108811.0706347787,94.68344199410079,89.68993822047335,31.866624811605316,남성,기혼,비정규직,학사,가족형,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100855,,2695255.0,,,,,,여성,사별,정규직,학사,표준,울산,없음,예,아니오,아니오,2025-09-18
CUST100856,100.94883882817358,5170958.0,75.42352324654044,250835.08880942542,150.57895082476935,130.18130428651386,68.77424640457696,남성,미혼,비정규직,석사,기본,인천,없음,예,아니오,아니오,2025-09-18
CUST100857,61.23815267690225,3199944.0,19.888039611075573,51659.06440145272,88.46952540237876,101.24447498983149,15.211741357730865,남성,미혼,정규직,전문학사,가족형,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100858,76.63041268716032,3846432.0,55.99120068515194,151360.08106771976,124.0578412296504,124.79240625671734,41.52817023435556,남성,미혼,비정규직,석사,프리미엄,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100859,56.323328388522576,3812386.0,14.765115788863087,26507.056219951526,79.78215895971148,74.05369532407276,9.316097378349493,남성,미혼,비정규직,학사,프리미엄,대전,없음,예,아니오,예,2025-09-18
CUST100860,103.53049976140932,3338829.0,66.35335399284463,216603.07287838342,94.64852271560065,115.98256857222007,59.38423775326347,,기혼,정규직,석사,기본,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100861,46.19059366042075,4472969.0,32.960912308672675,84250.06311043841,112.44867099778246,88.23606050863633,24.134041172976502,여성,기혼,비정규직,학사,기본,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100862,73.90990071284719,4452186.0,15.244662754482876,50459.06929728433,113.64423990205908,82.86264152120233,15.888752671246557,남성,미혼,정규직,전문학사,기본,울산,없음,아니오,아니오,예,2025-09-18
CUST100863,81.03135308428683,1401761.0,28.507881338974762,65475.0697127713,108.9944209857019,76.10026745903498,18.00082777704233,여성,미혼,정규직,학사,기본,광주,없음,아니오,아니오,예,2025-09-18
CUST100864,46.035824041982885,5065208.0,20.75247351384787,43718.04024980868,30.719648615702514,78.70470056580996,12.011876011049319,,미혼,정규직,전문학사,프리미엄,광주,중증,아니오,예,예,2025-09-18
CUST100865,56.21798811104164,1505009.0,24.859154597977344,69836.05278200125,97.65610065223026,53.64484250495935,19.17738241415255,남성,기혼,정규직,학사,기본,기타,없음,예,아니오,아니오,2025-09-18
CUST100866,52.75893821460974,4739055.0,10.02711955686353,28109.051001354823,72.61077647203898,73.33674072802116,7.750071335588503,여성,미혼,정규직,학사,프리미엄,대전,없음,예,아니오,예,2025-09-18
CUST100867,,4852046.0,,,,,,여성,미혼,은퇴,석사,표준,서울,없음,아니오,아니오,예,2025-09-18
CUST100868,,2190840.0,,,,,,여성,,정규직,학사,표준,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100869,92.85143906724268,3007022.0,40.54884854084348,97599.07142844825,96.16088865346649,86.97696596854675,26.798165379562985,기타,미혼,정규직,학사,실버,서울,없음,예,아니오,아니오,2025-09-18
CUST100870,48.53175757063057,2173154.0,12.902383820945078,34568.049409778185,88.94615264540973,53.40328986074962,9.517160065220923,남성,기혼,정규직,전문학사,기본,기타,없음,예,아니오,예,2025-09-18
CUST100871,51.747992151982224,3242094.0,29.218085788670546,71762.05260869612,92.17662188740618,59.90957452722091,19.70418858984752,남성,기혼,정규직,박사,표준,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100872,76.27126843814499,3130358.0,58.700859996833614,186510.06982671173,105.52869108305394,113.99410069206702,52.14086064948075,여성,미혼,계약직,석사,표준,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100873,48.70426166204328,4435592.0,19.737546701510603,57045.04930037207,78.80901719295794,65.74211872064971,17.670637141183327,기타,,정규직,석사,기본,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100874,49.61527455056371,5072370.0,14.931746231940934,31258.04290963804,69.35248124093376,40.5989531050449,10.60328076904591,여성,기혼,정규직,전문학사,표준,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100875,97.02394108794905,5174820.0,37.54728083788126,123762.0609504603,79.70894465112653,75.003920868062,33.95147789110631,여성,기혼,비정규직,학사,표준,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100876,,2825398.0,,,,,,여성,미혼,정규직,고졸,프리미엄,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100877,,3248933.0,,,,,,남성,미혼,무직,학사,프리미엄,부산,경증,아니오,아니오,예,2025-09-18
CUST100878,95.31940726617083,1479874.0,65.03151670947939,197563.08732043495,146.71535287187137,116.08598993323224,56.185577203852205,여성,기혼,정규직,고졸,표준,대구,없음,아니오,예,아니오,2025-09-18
CUST100879,75.30591119593903,2532955.0,25.55738363886944,70156.05784125495,82.9516327677927,66.32462920792662,21.269613680600898,여성,기혼,정규직,학사,기본,부산,경증,아니오,아니오,아니오,2025-09-18
CUST100880,115.8982046444293,4657821.0,51.70514043272596,159677.07693101038,103.70198976099901,93.10996699062696,45.80140739965573,여성,미혼,무직,학사,표준,인천,없음,예,예,아니오,2025-09-18
CUST100881,43.5154745361358,5438699.0,13.624805089795254,30847.052516103908,62.65315191813652,96.09581153006827,10.500225351855146,남성,미혼,무직,학사,기본,대구,없음,예,아니오,아니오,2025-09-18
CUST100882,54.726045175288654,2018781.0,22.838388840378897,68008.06098994077,90.8733707240635,98.29986873033963,18.685039578576927,남성,미혼,정규직,학사,표준,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100883,71.3412963910204,2789042.0,26.674965537753103,62980.06265912595,106.71518430930732,60.19303450567181,18.310124623948468,남성,미혼,정규직,석사,프리미엄,인천,없음,아니오,아니오,예,2025-09-18
CUST100884,82.76466863232889,3468313.0,42.40708953850614,119072.08361165911,132.15292696318414,114.78009381816685,35.68972578546741,남성,,정규직,고졸,기본,부산,없음,예,아니오,예,2025-09-18
CUST100885,,3836193.0,,,,,,여성,미혼,정규직,석사,프리미엄,대전,없음,예,아니오,예,2025-09-18
CUST100886,108.20561214775454,2528475.0,66.1098070323158,215364.08841463423,132.2199837326247,131.59340050728093,60.06114928347816,남성,미혼,은퇴,고졸,가족형,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100887,51.994491412270364,4008873.0,28.784209530853325,54442.05513863972,78.51306959127095,75.3154823645448,15.963670208564746,남성,기혼,정규직,고졸,프리미엄,인천,없음,아니오,아니오,예,2025-09-18
CUST100888,72.94084065588513,2931392.0,29.46421363367508,86992.06737209753,89.89861364748437,107.40015129013271,23.88968688929123,남성,미혼,정규직,고졸,표준,서울,없음,예,아니오,아니오,2025-09-18
CUST100889,72.86720492301778,3482657.0,26.832248860473502,64901.0615168698,98.93413707717681,59.857156210967325,21.834033414374527,여성,기혼,무직,학사,표준,대전,없음,아니오,예,예,2025-09-18
CUST100890,,4155541.0,,,,,,여성,기혼,정규직,학사,가족형,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100891,69.11152215784843,3507706.0,27.067442601655106,76688.0666281883,90.31957399676486,105.50523258784494,21.067544617882017,남성,,정규직,석사,표준,인천,없음,예,아니오,예,2025-09-18
CUST100892,,2976336.0,,,,,,남성,기혼,은퇴,학사,프리미엄,대전,경증,아니오,아니오,아니오,2025-09-18
CUST100893,,3368468.0,,,,,,남성,기혼,무직,고졸,기본,서울,없음,예,아니오,아니오,2025-09-18
CUST100894,,3393964.0,,,,,,여성,미혼,무직,학사,기본,인천,없음,예,아니오,아니오,2025-09-18
CUST100895,61.24000624357957,3055986.0,38.56720247025571,44410.05825269776,53.718059827311905,88.0873567228672,13.219100802655712,남성,미혼,정규직,고졸,프리미엄,인천,없음,예,아니오,아니오,2025-09-18
